Year,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,fare
2025,31453,30466,"Houston, TX","Phoenix, AZ",12191,14107,HOU,PHX,193.84
2025,31453,30466,"Houston, TX","Phoenix, AZ",12266,14107,IAH,PHX,226.59
2025,31453,30559,"Houston, TX","Seattle, WA",12191,14747,HOU,SEA,292.45
2025,31453,30559,"Houston, TX","Seattle, WA",12266,14747,IAH,SEA,299.45
2025,31453,30693,"Houston, TX","Nashville, TN",12191,10693,HOU,BNA,222.45
2025,31453,30693,"Houston, TX","Nashville, TN",12266,10693,IAH,BNA,245.84
2025,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12191,10821,HOU,BWI,222.35
2025,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12191,11278,HOU,DCA,229.31
2025,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12191,12264,HOU,IAD,334.42
2025,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12266,10821,IAH,BWI,189.51
2025,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12266,11278,IAH,DCA,292.61
2025,31453,30852,"Houston, TX","Washington, DC (Metropolitan Area)",12266,12264,IAH,IAD,298.83
2025,31453,31123,"Houston, TX","St. Louis, MO",12191,15016,HOU,STL,220.64
2025,31453,31123,"Houston, TX","St. Louis, MO",12266,15016,IAH,STL,281.21
2025,31453,31136,"Houston, TX","Jacksonville, FL",12191,12451,HOU,JAX,234.32
2025,31453,31136,"Houston, TX","Jacksonville, FL",12266,12451,IAH,JAX,302.82
2025,31453,31454,"Houston, TX","Orlando, FL",12191,13204,HOU,MCO,207.78
2025,31453,31454,"Houston, TX","Orlando, FL",12266,13204,IAH,MCO,188.06
2025,31453,31481,"Houston, TX","Panama City, FL",12191,11481,HOU,ECP,212.58
2025,31453,31481,"Houston, TX","Panama City, FL",12266,11481,IAH,ECP,249.9
2025,31453,31650,"Houston, TX","Minneapolis/St. Paul, MN",12191,13487,HOU,MSP,173.53
2025,31453,31650,"Houston, TX","Minneapolis/St. Paul, MN",12266,13487,IAH,MSP,259.23
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,11618,HOU,EWR,295.27
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12197,HOU,HPN,408.93
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12391,HOU,ISP,289.65
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12478,HOU,JFK,255.07
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12191,12953,HOU,LGA,211.35
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12266,11618,IAH,EWR,264.35
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12266,12197,IAH,HPN,348.81
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12266,12391,IAH,ISP,161.29
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12266,12478,IAH,JFK,210.77
2025,31453,31703,"Houston, TX","New York City, NY (Metropolitan Area)",12266,12953,IAH,LGA,255.09
2025,31453,32211,"Houston, TX","Las Vegas, NV",12191,12889,HOU,LAS,211.27
2025,31453,32211,"Houston, TX","Las Vegas, NV",12266,12889,IAH,LAS,222.17
2025,31453,32337,"Houston, TX","Indianapolis, IN",12191,12339,HOU,IND,249.69
2025,31453,32337,"Houston, TX","Indianapolis, IN",12266,12339,IAH,IND,291.16
2025,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12191,13796,HOU,OAK,284.94
2025,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12191,14771,HOU,SFO,282.41
2025,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12191,14831,HOU,SJC,283.58
2025,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12266,13796,IAH,OAK,200.47
2025,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12266,14771,IAH,SFO,351.81
2025,31453,32457,"Houston, TX","San Francisco, CA (Metropolitan Area)",12266,14831,IAH,SJC,297.22
2025,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",12191,11697,HOU,FLL,194.07
2025,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",12191,13303,HOU,MIA,206
2025,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",12266,11697,IAH,FLL,177.86
2025,31453,32467,"Houston, TX","Miami, FL (Metropolitan Area)",12266,13303,IAH,MIA,192.02
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,10800,HOU,BUR,255.75
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,12892,HOU,LAX,185.19
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,12954,HOU,LGB,200.25
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,13891,HOU,ONT,228.98
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12191,14908,HOU,SNA,298.02
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,10800,IAH,BUR,322.21
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12892,IAH,LAX,200.05
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,12954,IAH,LGB,282.88
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,13891,IAH,ONT,193.52
2025,31453,32575,"Houston, TX","Los Angeles, CA (Metropolitan Area)",12266,14908,IAH,SNA,310.29
2025,31453,32600,"Houston, TX","Little Rock, AR",12191,12992,HOU,LIT,178.54
2025,31453,32600,"Houston, TX","Little Rock, AR",12266,12992,IAH,LIT,223.85
2025,31453,32896,"Houston, TX","Lubbock, TX",12191,12896,HOU,LBB,210.19
2025,31453,32896,"Houston, TX","Lubbock, TX",12266,12896,IAH,LBB,238.18
2025,31453,33044,"Houston, TX","Louisville, KY",12191,14730,HOU,SDF,242.75
2025,31453,33044,"Houston, TX","Louisville, KY",12266,14730,IAH,SDF,310.41
2025,31453,33158,"Houston, TX","Midland/Odessa, TX",12191,13158,HOU,MAF,229.08
2025,31453,33158,"Houston, TX","Midland/Odessa, TX",12266,13158,IAH,MAF,338.86
2025,31453,33192,"Houston, TX","Sacramento, CA",12191,14893,HOU,SMF,297.73
2025,31453,33192,"Houston, TX","Sacramento, CA",12266,14893,IAH,SMF,331.73
2025,31453,33195,"Houston, TX","Tampa, FL (Metropolitan Area)",12191,15304,HOU,TPA,195.25
2025,31453,33195,"Houston, TX","Tampa, FL (Metropolitan Area)",12266,15304,IAH,TPA,199.56
2025,31453,33198,"Houston, TX","Kansas City, MO",12191,13198,HOU,MCI,231.21
2025,31453,33198,"Houston, TX","Kansas City, MO",12266,13198,IAH,MCI,288.68
2025,31453,33244,"Houston, TX","Memphis, TN",12191,13244,HOU,MEM,171.61
2025,31453,33244,"Houston, TX","Memphis, TN",12266,13244,IAH,MEM,233.68
2025,31453,33316,"Houston, TX","Omaha, NE",12191,13871,HOU,OMA,242.89
2025,31453,33316,"Houston, TX","Omaha, NE",12266,13871,IAH,OMA,318.17
2025,31453,33342,"Houston, TX","Milwaukee, WI",12191,13342,HOU,MKE,217.15
2025,31453,33342,"Houston, TX","Milwaukee, WI",12266,13342,IAH,MKE,278.96
2025,31453,33495,"Houston, TX","New Orleans, LA",12191,13495,HOU,MSY,181.88
2025,31453,33495,"Houston, TX","New Orleans, LA",12266,13495,IAH,MSY,206.16
2025,31453,33570,"Houston, TX","San Diego, CA",12191,14679,HOU,SAN,277.02
2025,31453,33570,"Houston, TX","San Diego, CA",12266,14679,IAH,SAN,309.98
2025,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",12191,13931,HOU,ORF,268
2025,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",12266,13931,IAH,ORF,292.05
2025,31453,33667,"Houston, TX","Norfolk, VA (Metropolitan Area)",12266,14098,IAH,PHF,285.43
2025,31453,33728,"Houston, TX","Pensacola, FL",12191,14193,HOU,PNS,196.24
2025,31453,33728,"Houston, TX","Pensacola, FL",12266,14193,IAH,PNS,236.06
2025,31453,33851,"Houston, TX","Oklahoma City, OK",12191,13851,HOU,OKC,205.42
2025,31453,33851,"Houston, TX","Oklahoma City, OK",12266,13851,IAH,OKC,254.99
2025,31453,34057,"Houston, TX","Portland, OR",12191,14057,HOU,PDX,254.56
2025,31453,34057,"Houston, TX","Portland, OR",12266,14057,IAH,PDX,276.48
2025,31453,34100,"Houston, TX","Philadelphia, PA",12191,14100,HOU,PHL,227.56
2025,31453,34100,"Houston, TX","Philadelphia, PA",12266,14100,IAH,PHL,263.84
2025,31453,34492,"Houston, TX","Raleigh/Durham, NC",12191,14492,HOU,RDU,264.23
2025,31453,34492,"Houston, TX","Raleigh/Durham, NC",12266,14492,IAH,RDU,297.26
2025,31453,34524,"Houston, TX","Richmond, VA",12191,14524,HOU,RIC,259.35
2025,31453,34524,"Houston, TX","Richmond, VA",12266,14524,IAH,RIC,283.76
2025,31453,34614,"Houston, TX","Salt Lake City, UT",12191,14869,HOU,SLC,272.59
2025,31453,34614,"Houston, TX","Salt Lake City, UT",12266,14869,IAH,SLC,316.02
2025,31453,34653,"Houston, TX","Tulsa, OK",12191,15370,HOU,TUL,199.99
2025,31453,34653,"Houston, TX","Tulsa, OK",12266,15370,IAH,TUL,247.39
2025,31453,34685,"Houston, TX","Savannah, GA",12191,14685,HOU,SAV,228.48
2025,31453,34685,"Houston, TX","Savannah, GA",12266,14685,IAH,SAV,291.92
2025,31453,35412,"Houston, TX","Knoxville, TN",12191,15412,HOU,TYS,193.41
2025,31453,35412,"Houston, TX","Knoxville, TN",12266,15412,IAH,TYS,275.27
2025,31454,30466,"Orlando, FL","Phoenix, AZ",13204,14107,MCO,PHX,275.11
2025,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",13204,10821,MCO,BWI,182.45
2025,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",13204,11278,MCO,DCA,168.75
2025,31454,30852,"Orlando, FL","Washington, DC (Metropolitan Area)",13204,12264,MCO,IAD,187.14
2025,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",13204,13796,MCO,OAK,293.91
2025,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",13204,14771,MCO,SFO,306.26
2025,31454,32457,"Orlando, FL","San Francisco, CA (Metropolitan Area)",13204,14831,MCO,SJC,279.26
2025,31504,30852,"Valparaiso, FL","Washington, DC (Metropolitan Area)",15624,10821,VPS,BWI,270.56
2025,31504,30852,"Valparaiso, FL","Washington, DC (Metropolitan Area)",15624,11278,VPS,DCA,273.82
2025,31504,30852,"Valparaiso, FL","Washington, DC (Metropolitan Area)",15624,12264,VPS,IAD,250.81
2025,31603,30466,"Eugene, OR","Phoenix, AZ",11603,10466,EUG,AZA,77.81
2025,31603,30466,"Eugene, OR","Phoenix, AZ",11603,14107,EUG,PHX,214.35
2025,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",11603,13796,EUG,OAK,179.45
2025,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",11603,14771,EUG,SFO,211.02
2025,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",11603,14831,EUG,SJC,194.94
2025,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,10800,EUG,BUR,136.77
2025,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,12892,EUG,LAX,206.08
2025,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,12954,EUG,LGB,184.16
2025,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,13891,EUG,ONT,238.13
2025,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",11603,14908,EUG,SNA,189.29
2025,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,11618,EYW,EWR,322.04
2025,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,12197,EYW,HPN,364.72
2025,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,12391,EYW,ISP,154
2025,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,12478,EYW,JFK,319.57
2025,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,12953,EYW,LGA,320.62
2025,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",11624,15070,EYW,SWF,124
2025,31637,30466,"Fargo, ND","Phoenix, AZ",11637,10466,FAR,AZA,105.6
2025,31637,30466,"Fargo, ND","Phoenix, AZ",11637,14107,FAR,PHX,350.97
2025,31638,30466,"Fresno, CA","Phoenix, AZ",11638,14107,FAT,PHX,228.99
2025,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",13487,10466,MSP,AZA,125.26
2025,31650,30466,"Minneapolis/St. Paul, MN","Phoenix, AZ",13487,14107,MSP,PHX,209.72
2025,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",13487,10821,MSP,BWI,192.65
2025,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",13487,11278,MSP,DCA,255.35
2025,31650,30852,"Minneapolis/St. Paul, MN","Washington, DC (Metropolitan Area)",13487,12264,MSP,IAD,197.8
2025,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,11618,MSP,EWR,235.35
2025,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12197,MSP,HPN,315.74
2025,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12391,MSP,ISP,251.06
2025,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12478,MSP,JFK,215.28
2025,31650,31703,"Minneapolis/St. Paul, MN","New York City, NY (Metropolitan Area)",13487,12953,MSP,LGA,315.09
2025,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",13487,13796,MSP,OAK,188.37
2025,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",13487,14771,MSP,SFO,251.53
2025,31650,32457,"Minneapolis/St. Paul, MN","San Francisco, CA (Metropolitan Area)",13487,14831,MSP,SJC,368.5
2025,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",13487,14112,MSP,PIE,137.07
2025,31650,33195,"Minneapolis/St. Paul, MN","Tampa, FL (Metropolitan Area)",13487,15304,MSP,TPA,198.36
2025,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",11618,14122,EWR,PIT,177.21
2025,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12197,14122,HPN,PIT,197.61
2025,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12391,14122,ISP,PIT,204.45
2025,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12478,14122,JFK,PIT,152.08
2025,31703,30198,"New York City, NY (Metropolitan Area)","Pittsburgh, PA",12953,14122,LGA,PIT,172.27
2025,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",11618,15376,EWR,TUS,382.12
2025,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",12197,15376,HPN,TUS,366.56
2025,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",12391,15376,ISP,TUS,358.73
2025,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",12478,15376,JFK,TUS,386.83
2025,31703,30436,"New York City, NY (Metropolitan Area)","Tucson, AZ",12953,15376,LGA,TUS,345.35
2025,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",11618,10466,EWR,AZA,171
2025,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",11618,14107,EWR,PHX,321.85
2025,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12197,14107,HPN,PHX,335.47
2025,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12391,14107,ISP,PHX,292.74
2025,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12478,14107,JFK,PHX,330.75
2025,31703,30466,"New York City, NY (Metropolitan Area)","Phoenix, AZ",12953,14107,LGA,PHX,288.64
2025,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",11618,14747,EWR,SEA,324.83
2025,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12197,14747,HPN,SEA,386.99
2025,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12391,14747,ISP,SEA,379.25
2025,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12478,14747,JFK,SEA,352.22
2025,31703,30559,"New York City, NY (Metropolitan Area)","Seattle, WA",12953,14747,LGA,SEA,334.99
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",11618,11278,EWR,DCA,208.25
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",11618,12264,EWR,IAD,206.22
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12197,11278,HPN,DCA,357.79
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12391,10821,ISP,BWI,220.76
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,11278,JFK,DCA,177.29
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12478,12264,JFK,IAD,176.75
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,10821,LGA,BWI,325.55
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,11278,LGA,DCA,216.43
2025,31703,30852,"New York City, NY (Metropolitan Area)","Washington, DC (Metropolitan Area)",12953,12264,LGA,IAD,217.21
2025,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",11618,15016,EWR,STL,257.02
2025,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12197,15016,HPN,STL,266.71
2025,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12391,15016,ISP,STL,234.88
2025,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12478,15016,JFK,STL,248.41
2025,31703,31123,"New York City, NY (Metropolitan Area)","St. Louis, MO",12953,15016,LGA,STL,205.09
2025,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",11618,13204,EWR,MCO,195.31
2025,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12197,13204,HPN,MCO,206.01
2025,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12391,13204,ISP,MCO,153.99
2025,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12478,13204,JFK,MCO,186.13
2025,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",12953,13204,LGA,MCO,183.22
2025,31703,31454,"New York City, NY (Metropolitan Area)","Orlando, FL",15070,13204,SWF,MCO,119.95
2025,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",11618,12323,EWR,ILM,264.9
2025,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12197,12323,HPN,ILM,261.06
2025,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12391,12323,ISP,ILM,90.61
2025,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12478,12323,JFK,ILM,229.34
2025,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",12953,12323,LGA,ILM,196.92
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11618,13796,EWR,OAK,255.52
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11618,14771,EWR,SFO,484.14
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",11618,14831,EWR,SJC,296.05
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12197,14771,HPN,SFO,423.69
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12197,14831,HPN,SJC,375.5
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12391,13796,ISP,OAK,276.01
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12391,14771,ISP,SFO,192.21
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12391,14831,ISP,SJC,363.6
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12478,13796,JFK,OAK,419.86
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12478,14771,JFK,SFO,440.42
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12478,14831,JFK,SJC,358.25
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12953,13796,LGA,OAK,297.69
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12953,14771,LGA,SFO,374.82
2025,31703,32457,"New York City, NY (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",12953,14831,LGA,SJC,290.46
2025,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",11618,14893,EWR,SMF,334.86
2025,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12197,14893,HPN,SMF,358.41
2025,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12391,14893,ISP,SMF,297.63
2025,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12478,14893,JFK,SMF,259.42
2025,31703,33192,"New York City, NY (Metropolitan Area)","Sacramento, CA",12953,14893,LGA,SMF,305.18
2025,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",11618,15304,EWR,TPA,199.97
2025,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12197,15304,HPN,TPA,203.09
2025,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12391,12882,ISP,LAL,68.27
2025,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12391,15304,ISP,TPA,158.04
2025,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12478,15304,JFK,TPA,168.93
2025,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",12953,15304,LGA,TPA,188.61
2025,31703,33195,"New York City, NY (Metropolitan Area)","Tampa, FL (Metropolitan Area)",15070,14112,SWF,PIE,105.27
2025,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",11618,14683,EWR,SAT,314.71
2025,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12197,14683,HPN,SAT,303.51
2025,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12391,14683,ISP,SAT,292.33
2025,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12478,14683,JFK,SAT,321.35
2025,31703,33214,"New York City, NY (Metropolitan Area)","San Antonio, TX",12953,14683,LGA,SAT,281.8
2025,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",11618,13871,EWR,OMA,333.65
2025,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12197,13871,HPN,OMA,381.47
2025,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12391,13871,ISP,OMA,317.67
2025,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12478,13871,JFK,OMA,312.84
2025,31703,33316,"New York City, NY (Metropolitan Area)","Omaha, NE",12953,13871,LGA,OMA,299.77
2025,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",11618,14679,EWR,SAN,345.21
2025,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12197,14679,HPN,SAN,336.73
2025,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12391,14679,ISP,SAN,318.77
2025,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12478,14679,JFK,SAN,334.11
2025,31703,33570,"New York City, NY (Metropolitan Area)","San Diego, CA",12953,14679,LGA,SAN,309.18
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",11618,13931,EWR,ORF,216.31
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12197,13931,HPN,ORF,203.44
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12197,14098,HPN,PHF,338
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12391,13931,ISP,ORF,121.04
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12478,13931,JFK,ORF,184.99
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12478,14098,JFK,PHF,365
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,13931,LGA,ORF,177.75
2025,31703,33667,"New York City, NY (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",12953,14098,LGA,PHF,344.17
2025,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",11618,14193,EWR,PNS,271.35
2025,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",12197,14193,HPN,PNS,295.1
2025,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",12391,14193,ISP,PNS,234
2025,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",12478,14193,JFK,PNS,295.17
2025,31703,33728,"New York City, NY (Metropolitan Area)","Pensacola, FL",12953,14193,LGA,PNS,302.96
2025,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",11618,13851,EWR,OKC,340.95
2025,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12197,13851,HPN,OKC,355.73
2025,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12391,13851,ISP,OKC,397.14
2025,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12478,13851,JFK,OKC,368.77
2025,31703,33851,"New York City, NY (Metropolitan Area)","Oklahoma City, OK",12953,13851,LGA,OKC,296.33
2025,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",11618,14027,EWR,PBI,225.31
2025,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12197,14027,HPN,PBI,241.37
2025,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12391,14027,ISP,PBI,187.37
2025,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12478,14027,JFK,PBI,202.29
2025,31703,34027,"New York City, NY (Metropolitan Area)","West Palm Beach/Palm Beach, FL",12953,14027,LGA,PBI,239.74
2025,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",11618,14057,EWR,PDX,321.58
2025,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12197,14057,HPN,PDX,338.06
2025,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12391,14057,ISP,PDX,343.84
2025,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12478,14057,JFK,PDX,333.49
2025,31703,34057,"New York City, NY (Metropolitan Area)","Portland, OR",12953,14057,LGA,PDX,341.66
